aux,DB,DP_DB,DP_DA,Rep,DA,Epsilon,Col,Error,EuD,Query
1,3201879.188900747,3155713.355162695,6138701.514242172,16,3205300,0.5,#NodesRequested_sum,-2933401.5142421722,92615737.51987094,sum
1,3201879.188900747,3174694.446967117,1752935.6898708344,17,3205300,0.5,#NodesRequested_sum,1452364.3101291656,50106632.233339116,sum
1,3201879.188900747,3169887.2940851036,3954830.401573181,18,3205300,0.5,#NodesRequested_sum,-749530.4015731812,32555024.175103307,sum
1,3201879.188900747,3178544.3166333362,3232636.931253433,19,3205300,0.5,#NodesRequested_sum,-27336.931253433228,23310741.50919278,sum
1,3201879.188900747,3183174.927026614,3410743.5087776184,20,3205300,0.5,#NodesRequested_sum,-205443.5087776184,24229496.510382954,sum
1,3201879.188900747,3185096.8992462726,1330785.8575649261,21,3205300,0.5,#NodesRequested_sum,1874514.1424350739,61948963.96013478,sum
1,3201879.188900747,3181938.689598238,1753909.5007972717,22,3205300,0.5,#NodesRequested_sum,1451390.4992027283,50122987.85589248,sum
1,3201879.188900747,3189751.9769622036,2656846.088914871,23,3205300,0.5,#NodesRequested_sum,548453.9110851288,28697548.267676506,sum
1,3201879.188900747,3235319.6314020725,3163812.4387989044,24,3205300,0.5,#NodesRequested_sum,41487.56120109558,26603348.550990004,sum
1,3201879.188900747,3239516.5237898626,2649810.6815986633,25,3205300,0.5,#NodesRequested_sum,555489.3184013367,31579993.160083156,sum
1,3201879.188900747,3230361.957946248,2942599.9304733276,26,3205300,0.5,#NodesRequested_sum,262700.06952667236,27982890.5160177,sum
1,3201879.188900747,3204475.8514687447,3912155.8722457886,27,3205300,0.5,#NodesRequested_sum,-706855.8722457886,31668523.470778417,sum
1,3201879.188900747,3258688.1745687746,2341829.8606262207,28,3205300,0.5,#NodesRequested_sum,863470.1393737793,36917885.06143785,sum
1,3201879.188900747,3210194.089532768,3748493.9138145447,29,3205300,0.5,#NodesRequested_sum,-543193.9138145447,27941434.416561455,sum
1,3201879.188900747,3213282.284810805,3976683.629180908,30,3205300,0.5,#NodesRequested_sum,-771383.6291809082,32553959.652619727,sum
1,3201879.188900747,3229003.9905756214,2471019.847103119,31,3205300,0.5,#NodesRequested_sum,734280.1528968811,31989546.94694792,sum
1,3201879.188900747,3240693.826022076,2355621.1000785828,32,3205300,0.5,#NodesRequested_sum,849678.8999214172,34617872.05409298,sum
1,3201879.188900747,3251162.3063531434,2046159.5696239471,33,3205300,0.5,#NodesRequested_sum,1159140.4303760529,42218915.091702715,sum
1,3201879.188900747,3244804.6741622235,3948836.7925510406,34,3205300,0.5,#NodesRequested_sum,-743536.7925510406,32244359.56096075,sum
1,3201879.188900747,3241772.6158863655,3365995.9300117493,35,3205300,0.5,#NodesRequested_sum,-160695.93001174927,23392626.3130074,sum
1,3201879.188900747,3258814.649662672,3219113.5976810455,36,3205300,0.5,#NodesRequested_sum,-13813.597681045532,23624957.726244275,sum
1,3201879.188900747,3263413.0941606835,2438569.107011795,37,3205300,0.5,#NodesRequested_sum,766730.892988205,33283138.524551,sum
1,3201879.188900747,3270795.4315640717,1927529.174003601,38,3205300,0.5,#NodesRequested_sum,1277770.825996399,45670949.90174452,sum
1,3201879.188900747,3275667.648600954,2178484.354976654,39,3205300,0.5,#NodesRequested_sum,1026815.645023346,39273638.900591716,sum
1,3201879.188900747,3263283.0088126264,4768742.380580902,40,3205300,0.5,#NodesRequested_sum,-1563442.380580902,53397390.40575964,sum
1,3201879.188900747,3270510.5218160143,3584436.1726284027,41,3205300,0.5,#NodesRequested_sum,-379136.1726284027,26292805.366292614,sum
1,3201879.188900747,3264421.380981091,2997021.369407654,42,3205300,0.5,#NodesRequested_sum,208278.6305923462,24956456.29279845,sum
1,3201879.188900747,3242531.0132833123,4898657.948537827,43,3205300,0.5,#NodesRequested_sum,-1693357.9485378265,57436413.91205805,sum
1,3201879.188900747,3262509.7828007243,2994819.166126251,44,3205300,0.5,#NodesRequested_sum,210480.83387374878,24941496.78716608,sum
1,3201879.188900747,3260583.1933353744,1603606.2038917542,45,3205300,0.5,#NodesRequested_sum,1601693.7961082458,54591156.90561963,sum
1,3201879.188900747,3273680.2245067935,7975664.858470917,46,3205300,0.5,#NodesRequested_sum,-4770364.858470917,147983976.78843555,sum
1,3201879.188900747,3279245.7051203237,3334229.948120117,47,3205300,0.5,#NodesRequested_sum,-128929.94812011719,23424574.112660512,sum
1,3201879.188900747,3286373.780621229,3341236.4021167755,48,3205300,0.5,#NodesRequested_sum,-135936.4021167755,24139612.896140292,sum
1,3201879.188900747,3293208.292742705,2881865.3197631836,49,3205300,0.5,#NodesRequested_sum,323434.6802368164,26093652.517973468,sum
1,3201879.188900747,3281335.3247672473,2397330.1288146973,50,3205300,0.5,#NodesRequested_sum,807969.8711853027,34405629.67047581,sum
1,3201879.188900747,3284800.4407626977,4395614.0205078125,51,3205300,0.5,#NodesRequested_sum,-1190314.0205078125,43480884.97844467,sum
1,3201879.188900747,3274772.3396319957,3215757.804420471,52,3205300,0.5,#NodesRequested_sum,-10457.804420471191,23900739.291555747,sum
1,3201879.188900747,3278365.610967194,5010634.177387238,53,3205300,0.5,#NodesRequested_sum,-1805334.1773872375,60227673.655640595,sum
1,3201879.188900747,3263708.045217671,5420392.013557434,54,3205300,0.5,#NodesRequested_sum,-2215092.013557434,71808166.85823433,sum
1,3201879.188900747,3280553.1177249346,2936024.9874420166,55,3205300,0.5,#NodesRequested_sum,269275.0125579834,25597897.52837176,sum
1,3201879.188900747,3173827.1600170927,3748332.5727119446,56,3205300,0.5,#NodesRequested_sum,-543032.5727119446,34657861.35253113,sum
1,3201879.188900747,3194893.5472333534,3158347.9912204742,57,3205300,0.5,#NodesRequested_sum,46952.00877952576,30433965.052134782,sum
1,3201879.188900747,3164860.969150528,7654450.69601059,58,3205300,0.5,#NodesRequested_sum,-4449150.69601059,139297311.4187102,sum
1,3201879.188900747,3176551.8172799763,3067918.5831832886,59,3205300,0.5,#NodesRequested_sum,137381.41681671143,30523862.107995868,sum
1,3201879.188900747,3174301.656372357,2298845.751718521,60,3205300,0.5,#NodesRequested_sum,906454.2482814789,40973893.477249846,sum
1,3201879.188900747,3173440.467594037,3063681.4873428345,61,3205300,0.5,#NodesRequested_sum,141618.51265716553,30234461.10394438,sum
1,3201879.188900747,3179136.165356404,5648644.656103134,62,3205300,0.5,#NodesRequested_sum,-2443344.656103134,80525697.84298219,sum
1,3201879.188900747,3182520.1637879447,1957788.598285675,63,3205300,0.5,#NodesRequested_sum,1247511.401714325,48620132.382509425,sum
1,3201879.188900747,3172171.389327771,3417242.121011734,64,3205300,0.5,#NodesRequested_sum,-211942.121011734,30893480.5299437,sum
1,3201879.188900747,3144172.5747968974,2644626.288045883,65,3205300,0.5,#NodesRequested_sum,560673.7119541168,35127380.71792283,sum
1,3201879.188900747,3192900.797527877,2716774.5180625916,66,3205300,0.5,#NodesRequested_sum,488525.48193740845,33389342.39574876,sum
1,3201879.188900747,3195539.7530506523,1422711.241847992,67,3205300,0.5,#NodesRequested_sum,1782588.758152008,62330268.15041513,sum
1,3201879.188900747,3199639.279099084,2129610.8627738953,68,3205300,0.5,#NodesRequested_sum,1075689.1372261047,45370098.487139165,sum
1,3201879.188900747,3182700.184881417,5371195.926780701,69,3205300,0.5,#NodesRequested_sum,-2165895.9267807007,72785691.22058296,sum
1,3201879.188900747,3188646.2515718313,3820472.3468551636,70,3205300,0.5,#NodesRequested_sum,-615172.3468551636,35348498.09518912,sum
1,3201879.188900747,3155032.049328791,3440795.4642295837,71,3205300,0.5,#NodesRequested_sum,-235495.46422958374,31608071.08344893,sum
1,3201879.188900747,3169310.8928105948,1752335.3182315826,72,3205300,0.5,#NodesRequested_sum,1452964.6817684174,53996494.03898194,sum
1,3201879.188900747,3160208.1479028766,280908.6042842865,73,3205300,0.5,#NodesRequested_sum,2924391.3957157135,94181005.13458271,sum
1,3201879.188900747,3163427.724489649,3312796.4091968536,74,3205300,0.5,#NodesRequested_sum,-107496.40919685364,31374457.235911753,sum
1,3201879.188900747,3186648.2358267917,594769.330291748,75,3205300,0.5,#NodesRequested_sum,2610530.669708252,85350021.56868188,sum
1,3201879.188900747,3185427.3373476523,3619182.022031784,76,3205300,0.5,#NodesRequested_sum,-413882.02203178406,33388307.536521256,sum
1,3201879.188900747,3211234.54354608,2432159.3402061462,77,3205300,0.5,#NodesRequested_sum,773140.6597938538,38971291.84331014,sum
1,3201879.188900747,3186523.844914645,1923135.9323749542,78,3205300,0.5,#NodesRequested_sum,1282164.0676250458,50257213.48386932,sum
1,3201879.188900747,3222618.06127609,2188160.230939865,79,3205300,0.5,#NodesRequested_sum,1017139.7690601349,44381375.373459525,sum
1,3201879.188900747,3233992.611047131,-1440970.565498352,80,3205300,0.5,#NodesRequested_sum,4646270.565498352,145605685.9882048,sum
1,3201879.188900747,3201842.381318009,5517423.940208435,81,3205300,0.5,#NodesRequested_sum,-2312123.940208435,76890534.38205405,sum
1,3201879.188900747,3250245.9393086173,686162.2036514282,82,3205300,0.5,#NodesRequested_sum,2519137.796348572,82361321.48317026,sum
1,3201879.188900747,3248883.856686183,2741437.530025482,83,3205300,0.5,#NodesRequested_sum,463862.4699745178,33561075.0385979,sum
1,3201879.188900747,3202712.8163709864,4657867.017782211,84,3205300,0.5,#NodesRequested_sum,-1452567.0177822113,53497855.36991466,sum
1,3201879.188900747,3209357.493651657,3848052.851398468,85,3205300,0.5,#NodesRequested_sum,-642752.851398468,35883455.858816504,sum
1,3201879.188900747,3238435.1205034745,4512228.4830207825,86,3205300,0.5,#NodesRequested_sum,-1306928.4830207825,50167711.12635002,sum
1,3201879.188900747,3187073.227843518,2777466.001756668,87,3205300,0.5,#NodesRequested_sum,427833.9982433319,33393198.586407684,sum
1,3201879.188900747,3236810.619794978,1849557.2128658295,88,3205300,0.5,#NodesRequested_sum,1355742.7871341705,51641056.01323993,sum
1,3201879.188900747,3214375.7545942706,1087292.6009483337,89,3205300,0.5,#NodesRequested_sum,2118007.3990516663,71315645.48996034,sum
1,3201879.188900747,3228312.006384254,3867657.4968852997,90,3205300,0.5,#NodesRequested_sum,-662357.4968852997,37595516.51583682,sum
1,3201879.188900747,3253639.1256734445,945342.1901626587,91,3205300,0.5,#NodesRequested_sum,2259957.8098373413,75974494.10508509,sum
1,3201879.188900747,3259112.2078465386,3782171.196121216,92,3205300,0.5,#NodesRequested_sum,-576871.1961212158,35770889.92523353,sum
1,3201879.188900747,3234614.524700278,619139.7586765289,93,3205300,0.5,#NodesRequested_sum,2586160.241323471,84494777.4153485,sum
1,3201879.188900747,3264020.147341026,2792668.034549713,94,3205300,0.5,#NodesRequested_sum,412631.96545028687,32843849.760352552,sum
1,3201879.188900747,3247252.280953904,1876977.0080337524,95,3205300,0.5,#NodesRequested_sum,1328322.9919662476,51468754.22049014,sum
1,3201879.188900747,3204144.2657438,5697041.435058594,96,3205300,0.5,#NodesRequested_sum,-2491741.4350585938,82131310.68725914,sum
1,3201879.188900747,3255615.546063721,1357730.659297943,97,3205300,0.5,#NodesRequested_sum,1847569.340702057,64682290.449961945,sum
1,3201879.188900747,3238444.1023475095,2401571.9646339417,98,3205300,0.5,#NodesRequested_sum,803728.0353660583,39138456.10737596,sum
1,3201879.188900747,3231655.9610194284,2453134.0908584595,99,3205300,0.5,#NodesRequested_sum,752165.9091415405,38168643.96720166,sum
1,3201879.188900747,3268581.133480999,2723073.908340454,100,3205300,0.5,#NodesRequested_sum,482226.0916595459,35249973.937834054,sum
1,3201879.188900747,3305694.8148596357,3836575.694536209,101,3205300,0.5,#NodesRequested_sum,-631275.6945362091,36995076.26023858,sum
1,3201879.188900747,3236506.123255003,1444532.1769504547,102,3205300,0.5,#NodesRequested_sum,1760767.8230495453,62141510.170383565,sum
1,3201879.188900747,3250139.8558893367,5189860.1060009,103,3205300,0.5,#NodesRequested_sum,-1984560.1060009003,68537653.87751998,sum
1,3201879.188900747,3221664.5573862772,4374467.21770668,104,3205300,0.5,#NodesRequested_sum,-1169167.2177066803,47210850.36477764,sum
1,3201879.188900747,3261431.6228130516,3585599.868183136,105,3205300,0.5,#NodesRequested_sum,-380299.868183136,33257318.336653706,sum
1,3201879.188900747,3227445.3137813495,7965709.161148071,106,3205300,0.5,#NodesRequested_sum,-4760409.161148071,148857225.658972,sum
1,3201879.188900747,3240658.335999729,2904211.6492614746,107,3205300,0.5,#NodesRequested_sum,301088.3507385254,32471580.757001378,sum
1,3201879.188900747,3263566.6239571963,4745330.367103577,108,3205300,0.5,#NodesRequested_sum,-1540030.3671035767,56126180.154082835,sum
1,3201879.188900747,3247740.7504226845,1189423.5921096802,109,3205300,0.5,#NodesRequested_sum,2015876.4078903198,68643550.85407217,sum
1,3201879.188900747,3250428.5000661006,3397766.1762390137,110,3205300,0.5,#NodesRequested_sum,-192466.17623901367,31789752.55254571,sum
1,3201879.188900747,3227048.2664605766,2838629.5932273865,111,3205300,0.5,#NodesRequested_sum,366670.4067726135,33556738.27823437,sum
1,3201879.188900747,3220536.0210091225,3619108.490289688,112,3205300,0.5,#NodesRequested_sum,-413808.4902896881,32369128.243909176,sum
1,3201879.188900747,3257854.4770200355,2828876.7449855804,113,3205300,0.5,#NodesRequested_sum,376423.25501441956,33276887.195983894,sum
1,3201879.188900747,3215953.2005393333,4095353.409910202,114,3205300,0.5,#NodesRequested_sum,-890053.409910202,39925331.47401862,sum
1,3201879.188900747,3251474.1084598033,6352669.72104454,115,3205300,0.5,#NodesRequested_sum,-3147369.7210445404,100849483.95891927,sum
1,3201879.188900747,3253383.4891553265,4453862.211982727,116,3205300,0.5,#NodesRequested_sum,-1248562.211982727,49642480.69773165,sum
1,3201879.188900747,3216487.845758901,4892535.943948746,117,3205300,0.5,#NodesRequested_sum,-1687235.9439487457,60024085.496287085,sum
1,3201879.188900747,3213536.079026837,5324854.240478516,118,3205300,0.5,#NodesRequested_sum,-2119554.2404785156,71982069.17902334,sum
1,3201879.188900747,3183282.0959604043,6088653.468130112,119,3205300,0.5,#NodesRequested_sum,-2883353.4681301117,93322764.24451268,sum
1,3201879.188900747,3189949.2167273066,3014475.9509220123,120,3205300,0.5,#NodesRequested_sum,190824.04907798767,30306659.341275953,sum
1,3201879.188900747,3217253.908941727,3188269.341773987,121,3205300,0.5,#NodesRequested_sum,17030.658226013184,29889260.164154816,sum
1,3201879.188900747,3230919.084097555,3922896.727005005,122,3205300,0.5,#NodesRequested_sum,-717596.7270050049,37886170.69118047,sum
1,3201879.188900747,3178423.126152565,4564658.092252731,123,3205300,0.5,#NodesRequested_sum,-1359358.0922527313,51601207.7012089,sum
1,3201879.188900747,3192598.9001466697,3949649.2497463226,124,3205300,0.5,#NodesRequested_sum,-744349.2497463226,38183285.46460539,sum
1,3201879.188900747,3166220.8926852713,3976441.8630828857,125,3205300,0.5,#NodesRequested_sum,-771141.8630828857,38871889.00271675,sum
1,3201879.188900747,3223192.835406633,3112690.1234493256,126,3205300,0.5,#NodesRequested_sum,92609.87655067444,31658636.245879013,sum
1,3201879.188900747,3203942.1266631773,547111.3381462097,127,3205300,0.5,#NodesRequested_sum,2658188.6618537903,86824465.32436764,sum
1,3201879.188900747,3152625.4713759487,4917909.621192932,128,3205300,0.5,#NodesRequested_sum,-1712609.6211929321,60949064.21185132,sum
1,3201879.188900747,3180479.1794440323,1690347.893486023,129,3205300,0.5,#NodesRequested_sum,1514952.106513977,55782386.42805369,sum
1,3201879.188900747,3143712.3580983784,13817343.308368683,130,3205300,0.5,#NodesRequested_sum,-10612043.308368683,326002775.34316504,sum
1,3201879.188900747,3180470.31757564,4424613.818281174,131,3205300,0.5,#NodesRequested_sum,-1219313.8182811737,46564079.28199918,sum
1,3201879.188900747,3138212.118021334,6385705.387853622,132,3205300,0.5,#NodesRequested_sum,-3180405.3878536224,100858760.62347811,sum
1,3201879.188900747,3135934.507358073,-760745.9363021851,133,3205300,0.5,#NodesRequested_sum,3966045.936302185,124116188.91874166,sum
1,3201879.188900747,3097863.436258462,3264974.013967514,134,3205300,0.5,#NodesRequested_sum,-59674.01396751404,27080716.911748167,sum
1,3201879.188900747,3098543.8849459304,62506.00946807861,135,3205300,0.5,#NodesRequested_sum,3142793.9905319214,99420979.30535458,sum
1,3201879.188900747,3076272.093238301,2104610.725244522,136,3205300,0.5,#NodesRequested_sum,1100689.274755478,44040665.86951614,sum
1,3201879.188900747,3134333.697193558,2596009.5288009644,137,3205300,0.5,#NodesRequested_sum,609290.4711990356,32246101.56716244,sum
1,3201879.188900747,3205500.018685518,1315854.1708011627,138,3205300,0.5,#NodesRequested_sum,1889445.8291988373,64059106.43884742,sum
1,3201879.188900747,3112309.423069046,3155881.66894722,139,3205300,0.5,#NodesRequested_sum,49418.33105278015,25503009.422842965,sum
1,3201879.188900747,3125408.9382090503,2615177.2661476135,140,3205300,0.5,#NodesRequested_sum,590122.7338523865,32916005.180908196,sum
1,3201879.188900747,3127516.533677642,3264226.2514362335,141,3205300,0.5,#NodesRequested_sum,-58926.25143623352,28462380.605314866,sum
1,3201879.188900747,3177045.2540413197,831548.8828296661,142,3205300,0.5,#NodesRequested_sum,2373751.117170334,76782428.11711094,sum
1,3201879.188900747,3125148.7297723773,745337.055929184,143,3205300,0.5,#NodesRequested_sum,2459962.944070816,79710905.9536182,sum
1,3201879.188900747,3134267.8719927217,3192004.11702919,144,3205300,0.5,#NodesRequested_sum,13295.882970809937,26463435.706111014,sum
1,3201879.188900747,3173623.4697832945,2730755.709459305,145,3205300,0.5,#NodesRequested_sum,474544.2905406952,29711113.292374622,sum
1,3201879.188900747,3233131.864712141,1328244.106836319,146,3205300,0.5,#NodesRequested_sum,1877055.893163681,63322196.63265129,sum
1,3201879.188900747,3187438.2081489605,3066661.2351341248,147,3205300,0.5,#NodesRequested_sum,138638.76486587524,27242843.3731792,sum
1,3201879.188900747,3108234.8599455454,4414196.935504913,148,3205300,0.5,#NodesRequested_sum,-1208896.9355049133,46019178.67791495,sum
1,3201879.188900747,3189088.9105792213,186943.022441864,149,3205300,0.5,#NodesRequested_sum,3018356.977558136,96375475.02657597,sum
1,3201879.188900747,3214844.575716194,3158825.2504110336,0,3205300,0.6,#NodesRequested_sum,46474.74958896637,22980919.39797557,sum
1,3201879.188900747,3148032.425055141,3100898.5311279297,1,3205300,0.6,#NodesRequested_sum,104401.46887207031,22787683.785414495,sum
1,3201879.188900747,3187694.665671109,2679958.788256645,2,3205300,0.6,#NodesRequested_sum,525341.2117433548,27377671.206939504,sum
1,3201879.188900747,3213434.4847023757,1522319.6547746658,3,3205300,0.6,#NodesRequested_sum,1682980.3452253342,56241057.373407215,sum
1,3201879.188900747,3216316.6256228294,2746415.441386223,4,3205300,0.6,#NodesRequested_sum,458884.55861377716,26773073.72499685,sum
1,3201879.188900747,3195701.7940906836,4368483.649949074,5,3205300,0.6,#NodesRequested_sum,-1163183.6499490738,41906172.36683236,sum
1,3201879.188900747,3327145.402760997,3432479.058193207,6,3205300,0.6,#NodesRequested_sum,-227179.0581932068,23354878.232283868,sum
1,3201879.188900747,3329103.4785236935,2256825.9704818726,7,3205300,0.6,#NodesRequested_sum,948474.0295181274,36589909.433319226,sum
1,3201879.188900747,3327587.4923052136,4020313.498392105,8,3205300,0.6,#NodesRequested_sum,-815013.4983921051,33489305.020288117,sum
1,3201879.188900747,3318109.0423442298,3920209.775331497,9,3205300,0.6,#NodesRequested_sum,-714909.7753314972,31332251.62094066,sum
1,3201879.188900747,3320635.266658667,3345748.6564884186,10,3205300,0.6,#NodesRequested_sum,-140448.65648841858,23068247.361837752,sum
1,3201879.188900747,3333024.70432562,1470700.0464305878,11,3205300,0.6,#NodesRequested_sum,1734599.9535694122,57720853.5597166,sum
1,3201879.188900747,3325296.6763892965,5568103.832775116,12,3205300,0.6,#NodesRequested_sum,-2362803.832775116,75699043.82628992,sum
1,3201879.188900747,3330463.893763197,3407785.1312971115,13,3205300,0.6,#NodesRequested_sum,-202485.1312971115,23538533.503784385,sum
1,3201879.188900747,3299075.701672315,-1301571.3899335861,14,3205300,0.6,#NodesRequested_sum,4506871.389933586,139630018.62188956,sum
1,3201879.188900747,3305089.6418236527,1651837.5612926483,15,3205300,0.6,#NodesRequested_sum,1553462.4387073517,52140460.754852004,sum
1,3201879.188900747,3295464.4647004907,3286133.402194977,16,3205300,0.6,#NodesRequested_sum,-80833.4021949768,21715704.652307857,sum
1,3201879.188900747,3299973.0418681228,2447596.1523752213,17,3205300,0.6,#NodesRequested_sum,757703.8476247787,31662195.09524589,sum
1,3201879.188900747,3298182.6071524806,4441863.481375694,18,3205300,0.6,#NodesRequested_sum,-1236563.4813756943,42653768.48443084,sum
1,3201879.188900747,3300891.3782986277,3625066.774748802,19,3205300,0.6,#NodesRequested_sum,-419766.7747488022,23528101.21744809,sum
1,3201879.188900747,3301071.580046401,3342305.1026449203,20,3205300,0.6,#NodesRequested_sum,-137005.10264492035,20160988.95966927,sum
1,3201879.188900747,3297724.7795323124,4195024.877024651,21,3205300,0.6,#NodesRequested_sum,-989724.8770246506,36125080.21434945,sum
1,3201879.188900747,3292140.3314197594,4092044.3904037476,22,3205300,0.6,#NodesRequested_sum,-886744.3904037476,33526723.49580808,sum
1,3201879.188900747,3305952.8310465114,2417020.047460556,23,3205300,0.6,#NodesRequested_sum,788279.952539444,31358901.70705194,sum
1,3201879.188900747,3309293.653149899,3701616.259744644,24,3205300,0.6,#NodesRequested_sum,-496316.25974464417,25275725.481538706,sum
1,3201879.188900747,3309089.7324671284,3396979.077392578,25,3205300,0.6,#NodesRequested_sum,-191679.07739257812,21034278.759134952,sum
1,3201879.188900747,3303710.2810972193,3478692.3072280884,26,3205300,0.6,#NodesRequested_sum,-273392.3072280884,21924121.567858092,sum
1,3201879.188900747,3305810.5492505473,2964752.8051919937,27,3205300,0.6,#NodesRequested_sum,240547.1948080063,21581097.431912802,sum
1,3201879.188900747,3305206.4690871537,3789048.752802849,28,3205300,0.6,#NodesRequested_sum,-583748.7528028488,27024353.54276065,sum
1,3201879.188900747,3296549.7230829517,4885860.301455498,29,3205300,0.6,#NodesRequested_sum,-1680560.3014554977,55237071.72507321,sum
1,3201879.188900747,3346522.9093785747,3124972.819530487,30,3205300,0.6,#NodesRequested_sum,80327.18046951294,20964370.540163033,sum
1,3201879.188900747,3329007.5027428013,3409372.1431303024,31,3205300,0.6,#NodesRequested_sum,-204072.14313030243,22608689.87696863,sum
1,3201879.188900747,3317556.554113395,3323908.6714906693,32,3205300,0.6,#NodesRequested_sum,-118608.67149066925,22408949.538556445,sum
1,3201879.188900747,3312067.5433244,2564704.6285886765,33,3205300,0.6,#NodesRequested_sum,640595.3714113235,29595206.522951473,sum
1,3201879.188900747,3318763.0031923167,3231509.388408661,34,3205300,0.6,#NodesRequested_sum,-26209.38840866089,22225426.65224213,sum
1,3201879.188900747,3319083.144673785,3444717.89478302,35,3205300,0.6,#NodesRequested_sum,-239417.89478302002,23381679.329345122,sum
1,3201879.188900747,3321121.5003576716,3451381.1348991394,36,3205300,0.6,#NodesRequested_sum,-246081.1348991394,23783108.70082454,sum
1,3201879.188900747,3294819.193210956,7818060.741147041,37,3205300,0.6,#NodesRequested_sum,-4612760.741147041,142778054.6260674,sum
1,3201879.188900747,3298550.0206850916,3117597.3088083267,38,3205300,0.6,#NodesRequested_sum,87702.69119167328,21646191.851405837,sum
1,3201879.188900747,3289719.813661666,3233560.90780735,39,3205300,0.6,#NodesRequested_sum,-28260.90780735016,22842455.965433113,sum
1,3201879.188900747,3288634.0445203986,3238222.662970543,40,3205300,0.6,#NodesRequested_sum,-32922.66297054291,22856447.966164734,sum
1,3201879.188900747,3284907.250638869,3557924.3376951218,41,3205300,0.6,#NodesRequested_sum,-352624.33769512177,25376705.94202009,sum
1,3201879.188900747,3296245.636544622,4914238.223668098,42,3205300,0.6,#NodesRequested_sum,-1708938.2236680984,57069866.85848241,sum
1,3201879.188900747,3299008.584413634,3252116.596175194,43,3205300,0.6,#NodesRequested_sum,-46816.59617519379,22972091.013844088,sum
1,3201879.188900747,3282402.9320964995,4551094.118940353,44,3205300,0.6,#NodesRequested_sum,-1345794.1189403534,47178050.898592345,sum
1,3201879.188900747,3276512.3798294323,3219220.9325447083,45,3205300,0.6,#NodesRequested_sum,-13920.932544708252,23125065.62814676,sum
1,3201879.188900747,3280236.0137979593,2416144.661725998,46,3205300,0.6,#NodesRequested_sum,789155.3382740021,33425713.435001627,sum
1,3201879.188900747,3280043.318672935,2920205.6770219803,47,3205300,0.6,#NodesRequested_sum,285094.3229780197,24698414.53937317,sum
1,3201879.188900747,3277533.138161641,3307813.9830551147,48,3205300,0.6,#NodesRequested_sum,-102513.98305511475,23347157.70569344,sum
1,3201879.188900747,3280733.7201096625,2567147.0185317993,49,3205300,0.6,#NodesRequested_sum,638152.9814682007,30262878.467917662,sum
1,3201879.188900747,3275187.5114399954,3667656.2160787582,50,3205300,0.6,#NodesRequested_sum,-462356.21607875824,27098050.69449795,sum
1,3201879.188900747,3309922.8675271617,2361802.24428463,51,3205300,0.6,#NodesRequested_sum,843497.7557153702,35293427.13932586,sum
1,3201879.188900747,3303540.06649368,2688446.265971184,52,3205300,0.6,#NodesRequested_sum,516853.7340288162,28682218.771000344,sum
1,3201879.188900747,3291110.797294872,4800881.544582367,53,3205300,0.6,#NodesRequested_sum,-1595581.544582367,54335444.09654496,sum
1,3201879.188900747,3297773.8029218977,2600279.551120758,54,3205300,0.6,#NodesRequested_sum,605020.448879242,30176739.40347762,sum
1,3201879.188900747,3302757.921893706,4036957.3104715347,55,3205300,0.6,#NodesRequested_sum,-831657.3104715347,34999749.34250504,sum
1,3201879.188900747,3295479.167127583,5123835.009036064,56,3205300,0.6,#NodesRequested_sum,-1918535.0090360641,63371481.0080647,sum
1,3201879.188900747,3311887.06636059,1458133.8801822662,57,3205300,0.6,#NodesRequested_sum,1747166.1198177338,58533816.78819885,sum
1,3201879.188900747,3309505.576705293,3416500.297782898,58,3205300,0.6,#NodesRequested_sum,-211200.29778289795,24815088.952081535,sum
1,3201879.188900747,3311754.359152082,2349496.7508773804,59,3205300,0.6,#NodesRequested_sum,855803.2491226196,35469163.63126748,sum
1,3201879.188900747,3310943.790933199,2851796.682117462,60,3205300,0.6,#NodesRequested_sum,353503.31788253784,26270809.931976825,sum
1,3201879.188900747,3307573.1472692885,3128392.0054883957,61,3205300,0.6,#NodesRequested_sum,76907.99451160431,24098339.22734218,sum
1,3201879.188900747,3302026.9705486074,2725748.5729198456,62,3205300,0.6,#NodesRequested_sum,479551.4270801544,28346707.185994916,sum
1,3201879.188900747,3303158.5559507012,3369559.9207220078,63,3205300,0.6,#NodesRequested_sum,-164259.92072200775,24773019.516753636,sum
1,3201879.188900747,3302287.2853826038,3122816.274058342,64,3205300,0.6,#NodesRequested_sum,82483.72594165802,24229345.217743576,sum
1,3201879.188900747,3274721.792905407,7911660.934445381,65,3205300,0.6,#NodesRequested_sum,-4706360.934445381,145852096.6132289,sum
1,3201879.188900747,3278947.3001116123,2817603.7613773346,66,3205300,0.6,#NodesRequested_sum,387696.2386226654,25688372.439720195,sum
1,3201879.188900747,3286208.754144947,3592130.8597421646,67,3205300,0.6,#NodesRequested_sum,-386830.8597421646,25906905.92798098,sum
1,3201879.188900747,3357583.159625066,4717703.880475998,68,3205300,0.6,#NodesRequested_sum,-1512403.880475998,51987658.08999428,sum
1,3201879.188900747,3357567.3428457286,2693274.046069145,69,3205300,0.6,#NodesRequested_sum,512025.9539308548,28534977.674913306,sum
1,3201879.188900747,3363832.6279725456,2266714.4064598083,70,3205300,0.6,#NodesRequested_sum,938585.5935401917,37317302.98149807,sum
1,3201879.188900747,3364049.0298434235,3309747.658841133,71,3205300,0.6,#NodesRequested_sum,-104447.65884113312,24043884.216955394,sum
